P1,P2,P3,P4,P5,P6,P7,P8
-0.49658975220981355,0.4535084229729801,-0.5205580200396843,0.3329709490247282,0.596817620869224,-0.5173659877157583,0.5859271212153846,0.06288287154554513
-0.6659748468943001,0.22461361155983225,-0.881099126964475,0.29343052731829145,0.9044223407361819,-0.6188287966317513,0.7173944713954461,0.19721087576048923
-0.385011407311896,0.23726487105770425,-0.4162584306252596,0.07687356893219448,0.2280554479985687,-0.1435642694022455,0.12469139107766843,0.11622513780775913
-0.7042457873096266,0.4269034962909277,-0.5023913724779477,-0.01326916578929073,0.4040155512896908,-0.04090464652487501,0.51321629005405,-0.3088715903266239
-0.4256826348280246,0.20505581931932987,-0.5019374405517246,0.3877564480255301,0.2280043318197656,-0.4420127540227228,0.31240346828974824,0.037528727580012224
-0.5870682334971579,0.11793375542308246,-0.6559049114163602,0.18709988925452076,0.22397074293261082,-0.0906695079512618,0.6801453030356454,-0.2705962679029838
-1.056867829821117,-0.012769974334655317,-1.1986942105959681,-0.030651772876479823,0.5227772073525981,-0.5973000905189563,0.6649372991545396,-0.35503384004703914
-0.4865149495849143,0.5001434800855211,-0.9184929901178654,0.007375857146856,0.3613725560080624,-0.1191226595563839,0.5767441619961751,-0.2937588417771815
-0.3439994297646324,0.3387932120690435,-0.5020259994422698,-0.04003740691501634,0.18662646999644691,-0.31866713982150396,0.5252720376926272,0.16350473710213845
-0.1682046975410866,0.12257852094580388,-0.22908117780227122,0.28022837887813984,0.07966128399526584,-0.0816555583119601,0.09268256024163118,-0.14972032776836083
-0.6283535406452012,0.05421531979791651,-0.661199336466826,-0.05863283963167314,0.5176795534342259,-0.4144745621182969,0.4612578493736819,-0.2249050260340702
-0.5400956021060341,0.12612768077943584,-0.7913356247861082,-0.034052544157720514,0.23471475006046105,-0.3041520393327459,0.5603941193629354,0.023585364751370564
-0.485204722400966,0.3221085118097987,-0.9450715398251631,0.20762481700361288,0.3856155522505098,0.07088881324612484,0.7520550561551127,0.15350202292338014
-0.32777857781361924,0.2744133172829009,-0.3258209074518592,0.06374564186978063,0.21878971065979982,-0.11755534770343055,0.38927670247856705,-0.19872005970219672
-0.21247351009535292,0.019326091069592953,-0.2101504289112719,0.2628913161812437,0.025338608035638772,-0.09019085643297486,0.17722191189951,-0.30466537925291215
-0.4229281223084002,0.32100806770561363,-0.5706818320312401,0.12290887641333394,0.19363941227796266,-0.22369226074713192,0.5000770521933555,-0.014905267344810435
-0.6800809808846293,0.11649419577826729,-0.4953222475720321,0.13365304828060146,0.36361582390606906,-0.6039338549304871,0.43569198233965106,-0.240230441989044
-0.2848409990939571,0.2816857562610374,-0.520992496202134,0.05195825624630681,0.2075647893135941,-0.04424156489526823,0.5017786617008745,0.09041602065176897
-0.5742295279490621,0.12876685642632602,-0.6720317762715949,0.06375209072818828,0.5131353437879062,-0.07968684202975174,0.5039273523802125,-0.31110143047595673
-0.46099262806547614,0.31757589115015566,-0.5690417960269532,0.268384418123927,0.2866944248489032,-0.36056319534334375,0.5409236683698785,-0.03326707823616746
-0.811972011222196,-0.2848070711214062,-0.9170760818882195,-0.2795233312485874,0.4797776080421698,-0.4182315950400714,0.48392604567234304,-0.3972875657042835
-0.4831446362445235,0.1842198318248618,-0.6833806986586075,0.06612859614084596,0.2553801833530895,-0.139894486759684,0.38666029704315,0.17276325552965147
-0.5868224939296743,0.049419050507792765,-0.5782169062805237,0.03169278196717083,0.6294565948826416,-0.03230227200522009,0.5996478796949933,-0.19367547038327163
-0.2926194718749715,0.31999340734945697,-0.3477384678762869,-0.012341036607160608,0.2603440095021948,-0.043085849684711276,0.3084940702416676,-0.11286095891992906
-0.21231909361815865,0.09316449158297238,-0.49082952085380815,-0.0002480280389082959,0.07340996993568984,-0.12246317207438276,0.462308037772391,0.16111633069299572
-0.5179327449375452,0.3285031451582491,-0.6398351262044878,0.14629258632280953,0.493429198769972,-0.2582418707304314,0.20431586413734287,-0.26318220137313614
-0.7588702410538241,-0.11170852962155456,-1.0242271598909287,-0.2149143725708822,0.5051800300020298,-0.4162565563106775,0.6460054800939827,0.2539172482012063
-0.46734769465410403,-0.011058829988793078,-0.3094460906722848,0.09229544118199758,0.9628531258425147,-0.21364564068167807,0.33456954148297335,-0.433480520926831
-0.6413561986685721,0.5523718061739004,-0.25429910753797824,0.3580256608653698,0.23140515643362783,-0.27892256222869455,0.3443658669394851,-0.26350047818491884
-0.5727283543977614,-0.01741305612887598,-0.787395121773198,0.1238235380930352,0.8324918316804968,-0.13917419057268604,0.48202189772265125,-0.4199487310805808
-0.32641928301192114,0.1541073687823204,-0.503054562204609,0.10898558018932362,0.15130167867026909,-0.24960552786798232,0.48532066888598835,0.045250113993238805
-0.2737005837516205,0.052531976949258305,-0.4515528461134556,0.20871739088022206,0.09035008775890771,0.0192405599919397,0.2544103419241373,0.04901933493126968
-0.39082744007275744,-0.1251837964894795,-0.45939788979785984,-0.009250750907102711,-0.010226207971906582,-0.2327794642083563,0.5050966771933897,-0.15263597555201688
-0.42182730434014215,0.5612810423397756,-0.6970882924820085,0.06908044080216741,0.5594178820884139,-0.18839296421754564,0.536464074907563,-0.1517801353309828
-0.6318894690221216,0.34660030394197733,-0.8233827085062253,0.877109836549406,0.45705276279698925,-0.3386174998707062,0.7347635041300109,-0.12102002255788613
-0.3928146327109477,0.2773794474626385,-0.6244286047416738,0.24684381668122246,0.2572617853606001,0.23215197071607058,0.5495083432776727,-0.21498969555792025
-0.4484651551820108,0.7929797158892357,-0.26937068994619695,-0.025760259287605274,0.39300129276279516,-0.1438219749558623,0.3445135711097879,-0.243311639812779
-0.2993577874502399,0.3190681313522806,-0.27512441560632633,-0.08555525357319942,0.21779735472390696,-0.25039277902145557,0.25473011264847417,0.05041584134739533
-0.43324842192068735,0.1229058225782402,-0.7413545222859146,0.36555338799451403,0.1737713615005023,-0.5261674547525226,0.6299420472816138,0.2548719278572817
-0.3171920948541339,0.2279862746845836,-0.4494540911831945,0.5001870987092338,0.09932013306879435,-0.20825851427610778,0.5836212393293586,-0.1492410912035194
-0.3577780793670964,0.24575682124930884,-0.2504803874758722,-0.14294439026707506,0.25714886621421096,-0.23700458068531294,0.2657920402515963,-0.24968706858308043
-0.4837279346222762,0.004532768110336046,-0.5078350524255518,0.2083318431492134,0.4495560554437362,0.015397503940933237,0.5308920261522815,-0.31750537141435614
-0.4144277327489493,-0.006215460406536545,-0.5165318747800798,-0.019120536744356376,0.11014032763028667,-0.22122561443098648,0.5131540614134308,0.1751206975275765
-0.5275762836791096,0.4657811157350727,-0.5980598689849294,-0.06156773696912307,0.3383448510714499,-0.16571156561927414,0.4005021447556288,0.28459698222250723
-0.7022254164158803,0.33222083851840223,-0.6473117830595009,0.20317752729418131,0.3329502683042728,0.1972840342482896,0.672461802930769,-0.28690663900766367
-0.6753791975532983,-0.086182167632929,-0.7314493411816908,0.3816110295727142,0.6003328193076873,-0.1775203692939571,0.01663632272224039,-0.5349173436691569
-0.41716464646195545,0.323790681852895,-0.44919595851453575,-0.14930276867436784,0.2315308824045205,-0.17948235867713974,0.6232276412412731,0.1516506810089451
-0.3730563075862562,0.03609428875482415,-0.5984924267615447,-0.04233902261903334,0.11677429412707305,-0.3332046577511572,0.47249011031186144,0.09168903946970346
-0.6278603685706582,-0.13754558109831197,-0.6298320446561034,0.40100156266883935,0.40479636654831797,-0.12887672926514684,0.6280752176625808,-0.5089997265998314
-0.7007601721390829,0.22397494868905352,-0.6000639105574952,0.2151777259649564,1.0969641667444407,-0.38066479244659723,0.5119943940768494,-0.3413095494988044
-0.5731719489656832,0.11511720726920749,-0.706193181876975,-0.00595191531411957,0.5250870837118233,-0.15021316264868947,0.519671554409084,-0.210541311694618
-0.24695038121145094,-0.2416686652296472,-0.49073762903314083,0.2537954694748596,0.3922410367579371,-0.4054227624948913,0.4837643160900118,0.15593226613666927
-0.3931892377632437,0.10262217087263804,-0.5702460327171742,0.09940471159589247,0.08172457025337546,-0.23565493009711913,0.35285735241132204,-0.05942215438975033
-0.4452491073377268,0.349710218514124,-0.25495193860272164,-0.1504232825296355,0.15886947469539434,-0.22858465195517114,0.1951298057898617,-0.22929680501114505
-0.7343833584011819,0.24003370854951936,-0.5496634902468835,0.5051133426240513,0.22865383682515172,-0.1296358790635606,0.5523919571541996,-0.26535443076765675
-0.5296746960025872,0.04309748687705184,-0.7381856749480848,-0.045557486653752595,0.1406007495644593,-0.1625437248234127,0.7239562380378158,-0.15570196532166783
-0.47121753149819423,0.32299285311979703,-0.5954587589948154,0.07657137337336711,0.22908381406419512,-0.2010831404588826,0.5435883195869613,0.02535391770420774
-0.5647436523856734,0.29549450817793055,-0.49208303136139275,-0.04894245572049615,0.473710052790572,-0.13422931522068013,0.3892363135915497,-0.40140931690162407
-0.39011652076858616,0.43188371557384314,-0.5852106362237458,0.07408833042804516,0.30755430298331055,-0.0687321041964046,0.536347226534,0.04474907126595282
-0.3481912875209996,0.25124311036899566,-0.5547092091569145,0.05451111461464989,0.24483538186476717,-0.3374250840362585,0.8244075510836001,0.13684937832523245
-0.5913465561803191,0.16385265664859772,-0.9104667974083136,0.218521092930365,0.3600139360973013,-0.1464489220659286,0.5128600012548037,0.09518351894784743
-0.3832848064661575,0.14092103386760532,-0.5509476563431664,0.12894725006938837,0.17895473839215317,0.0323314299863829,0.6959367293990076,0.039160454740567285
-0.5115636696293157,0.4124769289750689,-0.6345797674412942,0.11113285369065795,0.6925299190869556,-0.2574819810814535,0.42102498871633737,-0.015908753043216352
-0.4133843064024116,0.18997083923210067,-0.3092357234787169,0.2791466791852112,1.0453029837533216,-0.5579452607563773,0.43047441646205115,-0.021286400860420256
-0.6474985640997887,0.2745290026917466,-0.5387945611851701,0.34228743194248806,0.48750014904405103,0.08048092092001023,0.23613881381104196,-0.4829971636427859
-0.6584056314169294,-0.16127868083280636,-0.7038728867209245,0.5060386259488656,0.15248516159050435,-0.6096091152005157,0.5006496413422481,-0.3556774021171389
-0.5586686562389047,0.20103170252468067,-0.776262032824838,0.3619447163933181,0.41226632886653847,0.129071401582103,0.7742362586593509,-0.34371263578499023
-0.640091984109508,-0.07489816612286786,-0.8278837766257637,-0.09752940162967921,0.39987802671379297,-0.5271017149736041,0.474843309725668,-0.0367236657876785
-0.36980948864217617,0.29997121295364454,-0.10381817956579008,0.21630547445106613,0.2101025636532365,-0.3483536131532174,0.19047481302042224,-0.20644626938622332
-0.40642724121964546,0.1317384575698497,-0.59013596595684,0.30572446712570917,0.3455218468001979,-0.08316901944314264,0.323510567144124,-0.09614187132332867
-0.39667679229779895,0.3541489050626315,-0.39040225851266125,0.21134898882843406,0.15865369766870202,-0.2639958695047997,0.4680757256000465,0.12639528051203863
-0.22158132325774713,0.23627929065981682,-0.3683024445326403,0.20468588181321,0.13041954063922803,-0.22376327589927006,0.44486074737101,0.05940903679582969
-0.46598628812461884,0.2433167462545447,-0.47471526777204054,0.3908307744956711,0.9112023500324227,-0.3568253322097206,0.5247863456789252,-0.07845153570858239
-0.27411760427065845,0.22177570152387982,-1.0455956875435248,-0.05477595564051827,0.3553741705472767,-0.1612765621570075,0.5769002859312822,-0.26874734779206977
-0.43399368807715943,0.15064846800786902,-0.20340216927662325,0.03896779282491401,0.9044887042056546,-0.23772399713237352,0.2841617944189841,-0.41602696284046226
-0.6305051797151418,0.16653800951087278,-0.8618191047342398,-0.0614723773978468,0.5414289201962449,-0.29069208869945484,0.49312412938304695,-0.012508567438999887
-0.36572593497929806,0.04730790908102652,-0.4809542302875778,0.1432910277300233,0.08667901796438705,-0.024153738148236882,0.4390340695221884,0.03206934801742186
-0.6492379044784794,-0.20463074496449338,-0.7062870986445503,-0.1260015813431512,0.4308532664081936,-0.35428941434404826,0.42830785333561755,-0.3656101172221451
-0.4022447217766287,0.23735329278565442,-0.8281951452531501,0.23394203544817793,0.2588787298507829,0.12148950139843495,0.617428921201279,-0.4415229259436513
-0.38013381602478413,0.453999698773649,-0.5207232281186591,0.22925890769850743,0.22221118582489202,-0.24038618458644193,0.40457923143333074,0.06073989238836068
-0.7237449329893656,-0.004898111009350406,-0.7274413634945961,-0.09833007691475239,0.4770194515505346,-0.5225078894324733,0.661792566178037,-0.28481457241679875
-0.3562894757925232,0.09848073943292641,-0.5028163002143639,0.1462511886097688,0.3771392335021639,-0.24444718912775876,0.6737113327912719,-0.04566917417014546
-0.645620603074619,-0.05092364804576196,-0.6953576435047933,0.09442324840287394,1.1167452613204791,-0.16106217098805212,0.5376278763481706,-0.34317654126283315
-0.32970319788419084,0.3146898065230642,-0.3533977848353805,0.05922738984612372,0.15533304530095077,-0.30293868375974164,0.240742224938717,-0.04709189547250457
-0.4659734276589814,0.40165971805103506,-0.8158253889301783,0.25850444684418944,0.33976101188451563,-0.02438170626239075,0.645711281317899,-0.06372850823069685
-0.28473699412943926,-0.007796717122779954,-0.17317231459373095,-0.004411378545205173,0.34146757576794345,-0.39649207581597057,0.24171118753854204,-0.20022553115375608
-0.9879189024910752,0.18154026651574945,-0.7649080410772041,0.5416691922306938,0.5407093801721111,-0.6757461713892218,0.5266469259727637,-0.4754969327771557
-0.648147309600302,0.5085497294509809,-0.929176194398809,0.4448086878851018,0.3537050621694356,-0.12780378453050706,0.8822866471144801,-0.03601456416894903
-0.8462464980714685,0.16004875036344607,-0.812127092608401,0.329751852086024,0.6780085748381937,-0.08637443267712332,0.5541806706610513,-0.7003940353071306
-0.7993339015505369,0.2749566010763009,-0.794044232479039,0.014905995312914344,0.5497845677375306,-0.22097445723378142,0.9023680552634501,-0.43995890501360574
-0.21945573144523658,0.13474011415165713,-0.2552469344462477,0.29165997577219416,0.03028597527526309,-0.2577305914139547,0.21651567182916215,-0.1497704706731937
-0.22599982943808397,0.21795749096053593,-0.30774398596291275,0.4501985870731453,0.11016501769514134,-0.3224324391996833,0.3883711576934501,-0.15962974216665105
-0.3803193214280629,0.3310751517849478,-0.3921264505561658,-0.1119448107824645,0.19299319669186266,-0.20601562409485646,0.2688229645358019,0.02097210345974341
-0.7769043925242327,0.024636047667957652,-0.8058018449066647,0.48208636564623275,0.6676493854141211,-0.32626808908855903,0.7004505301455483,-0.026775832876625306
-0.6784955684177768,0.4173809375982814,-0.635352675570751,0.0466802337376964,0.6187080424353762,-0.14598525180753222,0.7906954724946336,-0.37342126365582146
-0.6440438601204139,-0.10260382815842883,-0.8042646043750095,-0.17112002357211814,0.5799143890830262,-0.3212507809510114,0.7117689967969943,-0.08324867455935914
-0.32327963151642364,0.4506596637816604,-1.1193579637958666,0.08304613476817042,0.4790619335276909,-0.0031162273697457193,0.6309392727786685,0.10633019546702488
-0.33022358805167007,0.23940386648853515,-0.45788348167710113,0.07869985310266013,0.12925354979293377,-0.1641269422911438,0.3815069250903758,-0.04420678922895695
-0.5266565601346234,0.5592095608831333,-0.53949441592117,0.3643678796109711,0.5319557664798229,-0.330313634782279,0.5442850289505944,-0.07702661148498213
-0.5231474956042634,0.08958285750591104,-0.6449842058683913,0.2114808289107197,0.49660138957664735,-0.5405588213037095,0.2430462551578538,-0.23629914374303326
-0.49582372005040326,0.1400787020137079,-0.6358688835533437,0.21816743080510356,0.554975832032915,0.0398666904652366,0.46304203179009823,-0.2882957316671282
-0.495038052170093,0.14565593163262705,-0.5035698047499438,0.3030332039406531,0.3668040684681397,-0.3680179158330918,0.45208485491415173,-0.2249270444769572
-0.4611425045755565,0.12746032153371328,-0.5813869012794617,0.13251709354463886,0.2678066243689078,-0.25439037205634235,0.476802252022934,-0.12961603863964294
-0.5872885118369143,0.46456281813901285,-0.39929740682266884,0.05743401226311304,0.4976116869036822,-0.3814987373024295,0.1367622119475543,-0.15436225071155757
-0.5784953540194471,0.1812434665902682,-0.5956977316410844,-0.20783012985360447,0.4742429416815201,-0.3090081643992756,0.42305880984203853,-0.20404394784104787
-0.6817429090735055,0.14568638280329219,-0.7261939155419564,0.2338074148088716,0.28963116472548817,-0.22231954120039066,0.37290472963260063,-0.2432675186152043
-0.3752591604404088,0.21325256790036848,-0.3812728457548734,0.22082647698110702,0.34099249121305253,-0.5301935374934287,0.383189942686569,0.01574836085497744
-0.43585098104719844,0.055995006591622605,-0.7978239569061519,0.22793443630347154,0.08799375119907586,-0.3442407363264885,0.7644561942962447,0.46376374334963116
-0.41505834579546985,0.10762082143304316,-0.38112135055941343,0.09731819356129252,0.35704676312792427,-0.17944359272903168,0.4037340277358021,-0.017490655156687643
-0.9556975001218591,0.0620009872516792,-0.6998004763132676,0.40128018719934033,0.4205632458148106,-0.21680866328980972,0.8759975001827242,-0.5018946048043001
-0.5357678930028242,0.045127816306958536,-0.5542460507073449,-0.13816858903968926,0.517166517252698,-0.4958175526787787,0.41442610628663756,-0.10206939805412542
-0.43723437175934704,0.3282595182448899,-0.5796874752467633,0.13874447313877056,0.341854179836644,-0.02479911060189669,0.9681664984333888,0.002846620631402872
-0.58646018701001,0.14276403693150883,-0.5326784547293809,0.030997327093976488,0.7526403687220631,-0.11631183442318234,0.4274309176705736,-0.4319259539948343
-0.7373192226447379,0.23577436704736554,-0.8719160759276273,0.42491557361595245,0.48817599524684074,-0.5282420703537654,0.6578719917400838,-0.12051629615951445
-0.49175860847976616,0.22165884789679127,-0.3000294177112121,-0.12560769247538778,0.31923049800880304,-0.5304157586641338,0.26467646047813975,-0.27355028010161936
-0.4314523179310025,0.3060975042345662,-0.525004749542256,0.45241287380368966,0.20076744037516103,-0.18302540556805172,0.28691818484799625,0.08665299456152047
-0.45501415659945194,0.3861024950084976,-0.2913267578533856,0.006796149745234632,0.1960929110930037,-0.13186437289070446,0.32411953441680635,0.007684187403706028
-0.39018295510708834,0.053076495022131936,-0.4240869667132492,-0.0135772339873949,0.1855906393399807,-0.16971451576500865,0.3543672081575168,-0.2586538063020441
